nID_1_GP,nID_1_PP,nID_2_GP,nID_2_PP,nID_3_GP,nID_3_PP,nID_4_GP,nID_4_PP,nID_5_GP,nID_5_PP,nID_6_GP,nID_6_PP,nID_7_GP,nID_7_PP,nID_8_GP,nID_8_PP,nID_9_GP,nID_9_PP,nID_10_GP,nID_10_PP,nID_11_GP,nID_11_PP,nID_12_GP,nID_12_PP,nID_13_GP,nID_13_PP,nID_14_GP,nID_14_PP,nID_15_GP,nID_15_PP,nID_16_GP,nID_16_PP,nID_17_GP,nID_17_PP,nID_18_GP,nID_18_PP,nID_19_GP,nID_19_PP,nID_20_GP,nID_20_PP,GyroFB,GyroRL,AccelFB,AccelRL,L_FSR_X,L_FSR_Y,R_FSR_X,R_FSR_Y,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2053,0,2043,0,1558,0,2538,0,2868,0,1228,0,2514,0,1582,0,2058,0,2038,0,2048,0,2503,0,511,512,486,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2053,0,2043,0,1558,0,2538,0,2868,0,1228,0,2514,0,1582,0,2058,0,2037,0,2048,0,2503,0,512,512,487,508,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2043,0,1558,0,2537,0,2867,0,1229,0,2514,0,1582,0,2057,0,2037,0,2048,0,2503,0,512,512,487,510,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2042,0,1559,0,2537,0,2866,0,1230,0,2513,0,1583,0,2057,0,2036,0,2048,0,2503,0,512,512,487,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2042,0,1560,0,2536,0,2864,0,1232,0,2512,0,1584,0,2056,0,2035,0,2048,0,2503,0,512,512,487,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2042,0,1561,0,2535,0,2861,0,1235,0,2511,0,1585,0,2056,0,2035,0,2048,0,2503,0,512,513,486,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2051,0,2041,0,1563,0,2533,0,2858,0,1238,0,2509,0,1587,0,2055,0,2034,0,2048,0,2503,0,512,512,486,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2051,0,2041,0,1564,0,2532,0,2855,0,1241,0,2507,0,1589,0,2055,0,2034,0,2048,0,2503,0,512,512,486,513,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2051,0,2041,0,1566,0,2530,0,2851,0,1245,0,2505,0,1591,0,2054,0,2033,0,2048,0,2503,0,512,512,488,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2051,0,2040,0,1568,0,2530,0,2847,0,1245,0,2503,0,1591,0,2054,0,2033,0,2048,0,2503,0,513,512,484,509,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2040,0,1570,0,2531,0,2843,0,1243,0,2501,0,1590,0,2053,0,2033,0,2048,0,2503,0,513,510,484,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2054,0,2039,0,1572,0,2533,0,2838,0,1238,0,2498,0,1587,0,2053,0,2032,0,2048,0,2503,0,514,511,485,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2056,0,2038,0,1574,0,2536,0,2833,0,1232,0,2496,0,1584,0,2052,0,2032,0,2048,0,2503,0,515,513,485,507,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2058,0,2037,0,1577,0,2540,0,2828,0,1223,0,2493,0,1579,0,2052,0,2031,0,2048,0,2503,0,512,522,487,503,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2061,0,2036,0,1579,0,2545,0,2824,0,1213,0,2491,0,1574,0,2051,0,2031,0,2048,0,2503,0,509,534,488,505,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2064,0,2034,0,1581,0,2550,0,2819,0,1201,0,2488,0,1568,0,2051,0,2030,0,2048,0,2503,0,506,550,487,500,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2067,0,2033,0,1583,0,2556,0,2815,0,1190,0,2486,0,1561,0,2051,0,2030,0,2048,0,2503,0,509,572,485,494,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2070,0,2032,0,1585,0,2561,0,2811,0,1178,0,2484,0,1555,0,2051,0,2029,0,2048,0,2503,0,510,579,490,493,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2073,0,2030,0,1587,0,2567,0,2807,0,1167,0,2482,0,1549,0,2050,0,2029,0,2048,0,2503,0,512,578,492,488,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2075,0,2029,0,1589,0,2571,0,2803,0,1156,0,2480,0,1543,0,2050,0,2029,0,2048,0,2503,0,512,569,485,485,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2078,0,2028,0,1590,0,2576,0,2801,0,1147,0,2478,0,1538,0,2050,0,2028,0,2048,0,2503,0,517,573,491,496,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2080,0,2027,0,1591,0,2579,0,2798,0,1139,0,2477,0,1534,0,2050,0,2028,0,2048,0,2503,0,529,573,482,480,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2081,0,2027,0,1592,0,2582,0,2796,0,1133,0,2476,0,1531,0,2050,0,2028,0,2048,0,2503,0,528,560,483,489,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2082,0,2026,0,1592,0,2584,0,2795,0,1129,0,2476,0,1529,0,2050,0,2028,0,2048,0,2503,0,518,558,491,491,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2083,0,2026,0,1593,0,2585,0,2795,0,1127,0,2475,0,1528,0,2050,0,2028,0,2048,0,2503,0,534,569,487,496,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2083,0,2026,0,1593,0,2585,0,2795,0,1127,0,2475,0,1528,0,2050,0,2028,0,2048,0,2503,0,538,578,489,504,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2082,0,2026,0,1592,0,2584,0,2795,0,1130,0,2476,0,1529,0,2050,0,2028,0,2048,0,2503,0,535,590,490,502,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2081,0,2027,0,1592,0,2581,0,2797,0,1134,0,2476,0,1532,0,2050,0,2028,0,2048,0,2503,0,537,602,491,502,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2079,0,2028,0,1591,0,2578,0,2799,0,1141,0,2478,0,1535,0,2050,0,2028,0,2048,0,2503,0,544,609,493,499,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2077,0,2029,0,1590,0,2575,0,2801,0,1149,0,2479,0,1540,0,2050,0,2028,0,2048,0,2503,0,547,605,502,498,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2075,0,2030,0,1588,0,2570,0,2804,0,1159,0,2480,0,1545,0,2050,0,2029,0,2048,0,2503,0,550,597,489,499,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2072,0,2031,0,1586,0,2565,0,2808,0,1169,0,2482,0,1550,0,2050,0,2029,0,2048,0,2503,0,549,599,485,503,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2069,0,2032,0,1585,0,2560,0,2812,0,1181,0,2484,0,1557,0,2051,0,2029,0,2048,0,2503,0,553,608,494,510,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2066,0,2033,0,1583,0,2554,0,2816,0,1193,0,2487,0,1563,0,2051,0,2030,0,2048,0,2503,0,554,613,489,521,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2063,0,2035,0,1581,0,2549,0,2820,0,1204,0,2489,0,1569,0,2051,0,2030,0,2048,0,2503,0,533,583,491,528,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2060,0,2036,0,1578,0,2544,0,2825,0,1215,0,2491,0,1575,0,2052,0,2031,0,2048,0,2503,0,504,565,487,551,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2058,0,2037,0,1576,0,2539,0,2830,0,1225,0,2494,0,1580,0,2052,0,2031,0,2048,0,2503,0,484,542,488,553,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2055,0,2038,0,1574,0,2535,0,2834,0,1233,0,2496,0,1585,0,2052,0,2032,0,2048,0,2503,0,504,539,491,561,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2053,0,2039,0,1572,0,2532,0,2839,0,1240,0,2499,0,1588,0,2053,0,2032,0,2048,0,2503,0,522,527,482,567,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2040,0,1570,0,2530,0,2844,0,1244,0,2501,0,1590,0,2053,0,2033,0,2048,0,2503,0,527,520,490,567,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2051,0,2041,0,1568,0,2530,0,2848,0,1245,0,2504,0,1591,0,2054,0,2033,0,2048,0,2503,0,532,512,493,560,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2051,0,2041,0,1566,0,2530,0,2852,0,1244,0,2506,0,1590,0,2054,0,2034,0,2048,0,2503,0,538,505,490,559,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2051,0,2041,0,1564,0,2532,0,2856,0,1240,0,2508,0,1588,0,2055,0,2034,0,2048,0,2503,0,544,496,489,551,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2051,0,2042,0,1562,0,2534,0,2859,0,1237,0,2509,0,1587,0,2055,0,2035,0,2048,0,2503,0,544,495,492,553,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2042,0,1561,0,2535,0,2862,0,1234,0,2511,0,1585,0,2056,0,2035,0,2048,0,2503,0,537,492,496,546,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2042,0,1560,0,2536,0,2864,0,1232,0,2512,0,1584,0,2056,0,2036,0,2048,0,2503,0,533,495,500,544,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2042,0,1559,0,2537,0,2866,0,1230,0,2513,0,1583,0,2057,0,2036,0,2048,0,2503,0,532,499,501,534,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2043,0,1558,0,2538,0,2868,0,1229,0,2514,0,1582,0,2057,0,2037,0,2048,0,2503,0,529,499,503,539,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2053,0,2043,0,1558,0,2538,0,2868,0,1228,0,2514,0,1582,0,2058,0,2037,0,2048,0,2503,0,522,494,500,542,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2053,0,2043,0,1558,0,2538,0,2868,0,1228,0,2514,0,1582,0,2058,0,2038,0,2048,0,2503,0,512,486,496,558,0,0,0,0,
